shipment_wk,shipment_dt,region,fc,sub_hub,shippingtype,isfresh,actual_packgroup,actual_boxname,sku_band,cate2,cate3,cate4,cate5,skuseq,skuname,ordernumber,invoicenumber,units
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,1994174,Box 롯데칠성 게토레이 레몬 1.5L 12개,4100002354416,10249195924074,1
29,2023-07-19,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B11호,C,식품,가공/즉석식품,잼/꿀/시럽,시럽,6560550,마리브리자드 모히또민트 시럽700ML,24100002509789,10249254168510,1
29,2023-07-16,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,11884310,티즐 피치 우롱티 500ml 20개입,24100002292209,10249175479550,1
29,2023-07-18,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,출산/유아,기저귀/물티슈,기저귀,수영장기저귀,11886169,페넬로페 스위밍팬츠 수영장기저귀 대형 (공용) (3매x3팩),17100002424324,10249221886131,1
29,2023-07-16,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,448085,Box_포카리스웨트 캔 340ml 24개 [단품 1],15100002159304,10249125338561,1
29,2023-07-17,South,DAE3,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,문구/사무용품,문구/팬시용품,스테이플러/펀치,스테이플러 리무버,11574957,DELI 델리 컬러 제침기 스테이플러 리무버 6종 세트 (E0232) 랜덤 발송,28100001947576,10249142772982,1
29,2023-07-18,South,GWJ4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,D,식품,가루/조미료/향신료,곡물가루,미숫가루/콩가루/선식,10060866,"gomgom 간편한 블랙푸드 선식 30g, 30포",28100002508221,10249253365632,1
29,2023-07-21,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,스낵/간식,스낵/시리얼,과자쿠키/비스킷/크래커,21001131,Box_롯데웰푸드_야채크래커 249g*12갑 2988g 1박스,5100002774042,10249369245334,1
29,2023-07-20,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,커피음료,3992522,Box_레쓰비 160ml (150ml+10ml) 30캔,8100002746339,10249334773414,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,청소용세제류,기타청소용세제,59519,유한락스 레귤러1ℓ,19100002716278,10249325914085,4
29,2023-07-19,South,INC14,GMH1 Sub-hub,STANDARD,CORE,PAPER,B2호,B,식품,건강식품,헬스/다이어트식품,다이어트식품,16145685,그린몬스터 다이어트 14 IN 1 녹차카테킨+ 2박스  2박스 700mg x 56정(39.2g),29100002692442,10249317088706,1
29,2023-07-22,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,2332944,Box_포카리 페트 1500ml 12개입,21100003009325,10249427819002,1
29,2023-07-17,South,HOB1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,CSTMs,C,생활용품,청소/세탁/욕실용품,청소용품,기타청소용품,32068791,비에스 롱 스퀴지 유리닦이 1개,1100002340216,10249196510501,1
29,2023-07-18,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,방향/탈취/살충제,살균제,살균제,14906146,탐사 살균 소독 스프레이 리필 4L,16100002372756,10249250895660,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B8호,C,식품,생수/음료,음료,과일음료,2375892,자연은 프리미엄음료세트(석류/포도/사과) 180ml x 12병,12100002377564,10249206024094,1
29,2023-07-18,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,생수/탄산수,탄산수,16116727,트레비 레몬 ECO 350ml 20입,28100002470685,10249240610755,1
29,2023-07-18,South,GOY1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,생활용품,청소/세탁/욕실용품,청소용품,쓰레기봉투,7715083,마트봉투 1호 검정_300매,4100002475782,10249239574313,1
29,2023-07-19,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,방향/탈취/살충제,살균제,살균제,14906146,탐사 살균 소독 스프레이 리필 4L,32100002489887,10249300536311,1
29,2023-07-20,South,DAEGU2,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB 3.5,B,식품,가공/즉석식품,잼/꿀/시럽,꿀,1668306,sweet honey 벌꿀 2kg,19100002672547,10249344953002,1
29,2023-07-20,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,2329863,"Box_피죤 레귤러 3100ml 핑크로즈, 4개",28100002787088,10249364551156,1
29,2023-07-19,South,YON1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,무지1,C,출산/유아,영유아식품,영유아/어린이음료,음료,28824331,맘마밀 요미요미 유기농주스 사과배 4개입 125ml,9100002577004,10249277756233,5
29,2023-07-17,South,GMH2,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,C,식품,가공/즉석식품,면류,스파게티/파스타,5339083,데체코 딸리아뗄레 500g,10100002309626,10249181738961,1
29,2023-07-16,South,GWJ4,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,세탁세제류,표백제,4153158,Box_쉬슬러 표백제 액체타입 2L 4개,14100002253158,10249158987546,1
29,2023-07-22,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,세탁세제류,액체 섬유유연제,3134971,"Box_피죤 레귤러 3100ml 바이올렛가든, 4개",9100003068261,10249459614715,1
29,2023-07-20,South,MAJ1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,PB3호,C,문구/사무용품,사무용품/기기,사무용지류,복사용지,36639597,더블 80g / A4 2500매,32100002822488,10249362816464,1
29,2023-07-18,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,B,생활용품,방향/탈취/살충제,탈취/제습제,섬유탈취제,10787779,"페브리즈 섬유탈취제 상쾌한향 880mlx2, 1세트",21100002405164,10249212319172,1
29,2023-07-18,South,ANS8,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,청소용세제류,기타청소용세제,11860606,생활공작소 락스 3L x 4입,21100002575808,10249272759246,1
29,2023-07-18,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,세탁세제류,일반세탁세제,30409029,Box_액츠 퍼펙트 실내건조 액상세제 2.2L X 4,5100002565372,10249270089166,1
29,2023-07-18,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,1.7RPB(50),C,뷰티,스킨케어,클렌징,클렌징오일/워터/크림,15464131,힐링 티 가든 그린티 클렌징 워터 2입기획 세트,9100002445231,10249231227060,3
29,2023-07-16,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,C,뷰티,헤어케어,샴푸/린스,샴푸,31659325,탐사 실키 데일리 퍼퓸 샴푸 4L,30100002187292,10249140153976,2
29,2023-07-19,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,스포츠/레저용품,캠핑,캠핑주방,쿨러/아이스박스,25484155,코멧 테이블 아이스박스 13L 네이비,20100002707794,10249322465922,1
29,2023-07-16,South,MCN1,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,C,식품,건강식품,헬스/다이어트식품,프로틴,34310929,테이크핏 내몸에 핏한 단백질 플랜 맥스 바나나맛 음료 250ml 24개입,31100002201224,10249139583362,1
29,2023-07-20,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,3277965,Box_동원 옥수수수염차 1.5L * 12,19100002733122,10249332235870,1
29,2023-07-16,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,출산/유아,기저귀/물티슈,기저귀,일회용기저귀,33818056,"2023 하기스 매직컴포트썸머 점보형 6단계 팬티형 남여공용(14~19kg), 74매",12100002216772,10249148150802,1
29,2023-07-19,South,SIH2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,19044114,드니그리스 유기농 사과 식초 1000ml,2100002592613,10249285210010,3
29,2023-07-20,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B9호,C,식품,생수/음료,음료,과일음료,2253456,가야 토마토농장 (180ml x 12병),29100002690616,10249316511475,1
29,2023-07-21,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,36297322,"쿤달 등드름 여드름 완화 아크네 바디워시 애플그린티향 500ml, 1개",24100002959366,10249414443074,1
29,2023-07-18,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,PB2호,A,식품,장/오일/소스,식용유/오일/참기름,대두유 (콩기름),308913,해표 식용유  1.8L,23100002450248,10249232795244,2
29,2023-07-16,South,DAE6,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,D,생활용품,세제류,세탁세제류,액체 섬유유연제,10305066,단품_고농축 피죤 시그니처 2L 아이스플라워,14100002037927,10249109884985,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B11호,D,생활용품,청소/세탁/욕실용품,수건/타월,세면타월,30999203,"다주타올 30수 데일리 수건 105g / 10장 딥퍼플,라일락퍼플",31100002495695,10249245688032,1
29,2023-07-20,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B16호,B,식품,신선식품,수산물/건어물,김,2346338,Pack_ 성경식품_지도표 녹차 조각김大 55g * 4봉,16100002754175,10249339993340,1
29,2023-07-18,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,뷰티,헤어케어,샴푸/린스,샴푸,29086720,팬틴 극손상케어 샴푸 1800ml,31100002433422,10249222392356,2
29,2023-07-21,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,32100002921195,10249424373543,1
29,2023-07-17,South,DON1,GWJ2 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,생활용품,방향/탈취/살충제,탈취/제습제,탈취제,20770353,순수백과 페퍼민트 안티버그 300ML,7100002336743,10249187182743,1
29,2023-07-19,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB4,B,식품,신선식품,쌀/잡곡류,잡곡류,10992216,건강한 밥상 찰흑미 3kg,11100002575317,10249275708604,1
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,32514554,펩시제로슈거 1.5L 12펫 12입 1.5L,20100002279907,10249169936961,1
29,2023-07-19,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,주방용품,주방일회용품/소모품,비닐장갑/봉투,지퍼백,12701818,"프로그 더블 지퍼백 미니 50매입, 3개, 냉장 및 보관용",20100002703417,10249320877574,1
29,2023-07-20,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,스포츠/레저용품,캠핑,캠핑주방,캠핑그릴,21552130,"코멧 야외 접이식 캠핑그릴, 플레이트 포함, 대형, 42x42x27cm",15100002727533,10249329526892,1
29,2023-07-22,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,방향/탈취/살충제,탈취/제습제,섬유탈취제,25079972,"BOX_르샤트라1802 섬유탈취제 피오니부케향,400ml,본품,3개",18100002927193,10249427106844,1
29,2023-07-16,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,382865,Box_포카리캔　 240ml 30개입 [단품 1],8100002184896,10249134840501,1
29,2023-07-20,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,주방용품,주방수납/잡화,주방세척도구,수세미,34975534,100%식물유래수세미 / 1박스(10장),20100002841894,10249370359771,1
29,2023-07-22,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,식품,신선식품,쌀/잡곡류,잡곡류,28009106,오리지널 그레인 국산 찰현미 4kg,5100003062220,10249447897721,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),E,패션의류,여성의류,하의류,레깅스,32674766,1+1 아이스쿨 8부 / FREE 블랙+블랙,1100002312284,10249186920420,1
29,2023-07-21,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,C,식품,가루/조미료/향신료,밀가루/프리믹스,밀가루/부침/튀김/빵가루,10417942,대한제분 곰표 밀가루 10kg,22100002882151,10249390226530,1
29,2023-07-18,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B14호,C,식품,가공/즉석식품,면류,스파게티/파스타,1679561,"낱개_폰타나 이탈리아 캄파니아 페투치네 파스타면 500g , 1개",23100002450651,10249232936552,1
29,2023-07-20,South,CHW1,GWJ2 Sub-hub,SAMEDAY,CORE,PLASTIC,RPB2.5(50),E,생활용품,건강/의료용품,의료위생/보조용품,1회용 부직포 마스크,20248128,"하하비샵 물놀이 생활방수마스크,블랙,S(아동용)",23100002743799,10249336972991,1
29,2023-07-19,South,YEO1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B16호,F,생활용품,건강/의료용품,건강측정기기,체중/신장계,37190520,[중고 최상 상품] 샤오미 체지방 체중계 2세대 XMTZC05HM,27100002644203,10249303039544,1
29,2023-07-17,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,생수/음료,음료,탄산음료,2295162,Box_웰치 소다 그레이프 1.5L*6,14100002352625,10249195886252,1
29,2023-07-19,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,24709738,팔도 비락식혜 238ml x 24개입,26100002571890,10249276932882,1
29,2023-07-18,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,PAPER,B29호,D,식품,가루/조미료/향신료,밀가루/프리믹스,밀가루/부침/튀김/빵가루,35038018,대한제분 암소 박력밀가루 20kg 1개,26100002414836,10249220716921,1
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,1994173,Box_롯데칠성 게토레이 레몬 600ml 20개,19100002505990,10249266078450,1
29,2023-07-20,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PLASTIC,RPB2.5(50),C,식품,커피/차,티/전통차,기타전통차,32900092,담터 꿀유자차A2kg,29100002758566,10249341618596,2
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B6호,B,식품,장/오일/소스,식용유/오일/참기름,올리브유,26693334,데체코 엑스트라 버진 올리브오일 1L,5100002189369,10249136072722,1
29,2023-07-16,South,INC5,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,생수/음료,생수/탄산수,심층수/기타생수,10516818,"딥스 해양심층수 딥스골드, 500ml 20개입",17100002243426,10249156810340,1
29,2023-07-16,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,식품,장/오일/소스,장류,초고추장/볶음고추장,131107,움트리 실장님회초장 2kg,21100002191005,10249135610136,1
29,2023-07-17,South,YON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,생수/음료,음료,과일음료,14704788,[매일유업] 썬업 과일야채샐러드 퍼플 200ml x 24,21100002338967,10249189742735,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,식품,신선식품,쌀/잡곡류,백미,15683081,대한농산 통에담은 이천쌀 2kg,27100002544717,10249267379820,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,SAMEDAY,CORE,PLASTIC,RPB 3.5,E,반려/애완용품,고양이용품,사료,건식사료,11583464,고! 솔루션 LID 오리 레시피 고양이 3.63kg,26100002309387,10249184232943,1
29,2023-07-21,South,GMH2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,C,생활용품,방향/탈취/살충제,방향제,방향제,38735,페브리즈 섬유탈취제 다우니 에이프릴향 대용량 900ml,10100002977625,10249419394690,4
29,2023-07-20,South,DON1,GWJ2 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,뷰티,메이크업,페이스 메이크업,쿠션,11341359,"루나 롱래스팅 컨실웨어 쿠션 본품 12.5g + 리필 12.5g, 23호, 1세트",7100002808591,10249354074223,1
29,2023-07-17,South,ECH3,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,E,패션잡화,패션슈즈,여성화,레인부츠,15451501,"[박스훼손 할인] 페이퍼플레인 패션장화 레인부츠 미들부츠 방수신발 여성부츠 PP1492,초코,M(245~250)",20100002322976,10249186662735,1
29,2023-07-20,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,반려/애완용품,고양이용품,사료,건조/생식사료,26731872,칸타나 동결건조 치킨큐브 / 500g,24100002853051,10249375634293,1
29,2023-07-21,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B9호,C,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,12560543,생생초 생초 파인애플 1000ml 1개,29100002872525,10249381435090,1
29,2023-07-22,South,KKW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,스포츠/레저용품,캠핑,캠핑주방,버너소품,19576543,탐사 자동 점화 가스 토치,15100003097250,10249463091700,1
29,2023-07-21,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,생수/음료,음료,건강음료,35443218,현대약품 미에로화이바 1.2L 12개입,32100002886744,10249387163131,1
29,2023-07-21,South,BUC1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,커피음료,3992522,Box_레쓰비 160ml (150ml+10ml) 30캔,31100002950857,10249408813453,1
29,2023-07-21,South,INC4,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,CPB3,B,식품,생수/음료,음료,탄산음료,24791745,"Pack_웰치 제로 오렌지 355ml, 6개",26100002874773,10249386130244,7
29,2023-07-22,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,7469385,칠성사이다 210ml 30개,7100003129331,10249470305336,1
29,2023-07-18,South,ECH4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,생활용품,구강/면도용품,치약/칫솔,어린이 치약/구강청결제,11564685,라비킷 키즈티스60 저불소 유아치약 60g,19100002486958,10249245808406,1
29,2023-07-19,South,MCN1,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,C,식품,생수/음료,음료,건강음료,35443218,현대약품 미에로화이바 1.2L 12개입,10100002606554,10249287923431,1
29,2023-07-16,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,과일음료,2322276,Box_뽀로로 밀크맛   235ml 24개,10100002128439,10249114165426,1
29,2023-07-18,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B2호,B,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,2237651,오뚜기 사과식초 PET 900ml,22100002450243,10249236143285,1
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,C,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,533318,[B2B] _오뚜기 양조식초   18L 1개,17100002333065,10249190370020,1
29,2023-07-16,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B6호,B,식품,장/오일/소스,식용유/오일/참기름,포도씨유,161188,올리타리아 포도씨유 1L 1병,16100002255353,10249161112654,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,TPB,TPB11,A,생활용품,세제류,청소용세제류,욕실청소세제,10790590,"유한락스 멀티액션 욕실청소용 510ml, 3개입",27100003004778,10249433008496,1
29,2023-07-16,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,주방용품,주방일회용품/소모품,비닐장갑/봉투,라텍스장갑/니트릴장갑,18653684,코멧 니트릴장갑 화이트 M 200p,27100002273623,10249169719876,1
29,2023-07-20,South,YON1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,생수/음료,음료,과일음료,114885,코코몽 포도200㎖x24pet(박스상품),17100002735657,10249333083415,1
29,2023-07-19,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,식품,장/오일/소스,장류,간장,31900712,청정원 두번 달여 더 진한 진간장 840ml,20100002676713,10249311488824,1
29,2023-07-20,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,E,가전디지털,생활가전,주방가전,가스레인지,36980199,린나이 가스레인지 새틴티타늄 / LNG 도시가스 2구 가스렌지,17100002837760,10249368913070,1
29,2023-07-21,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B9호,B,생활용품,세제류,청소용세제류,욕실청소세제,24645366,브레프 파워 500mlx2_욕실 세정제,15100002874822,10249382426791,1
29,2023-07-16,South,GWJ4,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,일반세탁세제,33539755,퍼실 파워젤 플러스 일반용 2.7L,24100002213187,10249147068716,1
29,2023-07-18,South,DAE8,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,출산/유아,기저귀/물티슈,영유아물티슈,영유아물티슈,27810164,"브라운 베이직 플러스 저자극 대용량 아기물티슈 캡형, 102매, 10팩",28100002427521,10249224031513,1
29,2023-07-21,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,11884310,티즐 피치 우롱티 500ml 20개입,23100002815661,10249361584350,1
29,2023-07-21,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,식품,신선식품,쌀/잡곡류,백미,15519623,"청원생명농협 왕의밥상 쌀 백미, 10KG(상등급), 1개",26100002880211,10249388205593,1
29,2023-07-16,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,12100002216505,10249148073065,1
29,2023-07-16,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,식품,생수/음료,두유,두유,7744840,Box_이롬 황성주 국산콩 두유 검은콩 140ml 24입,14100002207870,10249143233081,1
29,2023-07-21,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B6호,A,식품,장/오일/소스,식용유/오일/참기름,올리브유,161191,올리타리아 엑스트라버진 올리브유 1L 1병,30100002920478,10249395482572,1
29,2023-07-20,South,SEL1,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,가공/즉석식품,즉석밥/간편조리,즉석밥,11397034,Box_오뚜기 맛있는 오뚜기밥 발아흑미 210g 18입,24100002760286,10249343463962,1
29,2023-07-18,South,DAEGU2,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B33호,A,출산/유아,분유,유아분유,일반분유,18933105,"리뉴얼 앱솔루트 명작 2FL 분유 2단계, 800g 3개, 6~12개월",27100002458846,10249238113940,1
29,2023-07-16,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,C,생활용품,세제류,세탁세제류,액체 섬유유연제,26209718,"Box_르샤트라 인퓨전 초고농축 섬유유연제 라벤더부케향,2L,리필,3개",19100002188443,10249137719111,1
